text,intent
-,0
2200,0
HRS,0
FRI-SAT:1000,0
RS,0
-,0
2300,0
HRS,0
1X,0
000001010646,0
7.74SR,0
CISSY,0
CRACKER,0
1X,0
000002336695,0
38.80SR,0
NIVEA,0
SUN,0
LOTI,0
SUB-TOTAL,0
46.54,0
TOTAL,0
SALES,0
INCL,0
GST,0
46.54,0
ROUNDING,0
ADJ,0
0.01,0
TOTAL,0
AFTER,0
ADJ,0
INCL,0
GST,0
46.55,total
CASH,0
100.00,0
ITEM,0
COUNT,0
2,0
CHANGE,0
AMT,0
53.45,0
INVOICE,0
NO:,0
2018042010090010411,0
GST,0
SUMMARY,0
AMOUNT,0
TA,0
SR,0
@,0
6%,0
43.90,0
2.64,0
TOTAL,0
43.90,0
2.64,0
20/04/2018,date
20:48,0
1009,0
001,0
0010411,0
0276649,0
ZUIKARNAIN,0
AEON,address
TAMAN,address
UNIVERSITI,0
TEL,0
1-300-80-AEON,0
(2366),0
THANK,0
YOU,0
FOR,0
YOUR,0
PATRONAGE,0
PLEASE,0
COME,0
AGAIN,0
AEON,address
CO.,company
(M),company
BHD,company
(126926-H),0
3RD,address
FLR,address
 ,0
AEON,address
TAMAN,address
MALURI,address
SC,address
JLN,address
JEJAKA,address
 ,0
TAMAN,address
MALURI,address
CHERAS,address
 ,0
55100,address
KUALA,address
LUMPUR,address
GST,0
ID,0
:,0
002017394688,0
SHOPPING,0
HOURS,0
SUN-THU:1000,0
HRS,0
-,0
2200,0
HRS,0
FRI-SAT:1000,0
HRS,0
-,0
2300,0
HRS,0
1X,0
000000517515,0
2.00SR,0
ASSORTED,0
PREMIU,0
1X,0
000000810692,0
2.40SR,0
INDIVIDUAL,0
SUS,0
SUB-TOTAL,0
4.40,total
TOTAL,0
SALES,0
INCL,0
GST,0
4.40,total
TOTAL,0
AFTER,0
ADJ,0
INCL,0
GST,0
4.40,total
CASH,0
50.50,0
ITEM,0
COUNT,0
2,0
CHANGE,0
AMT,0
46.10,0
INVOICE,0
NO:,0
2018041210090260073,0
GST,0
SUMMARY,0
AMOUNT,0
TAX,0
SR,0
@,0
6%,0
4.15,0
0.25,0
TOTAL,0
4.15,0
0.25,0
12/04/2018,date
18:18,0
1009,0
026,0
0260073,0
0900724,0
AZIZAH,0
AEON,address
TAMAN,address
UNIVERSITI,0
TEL,0
1-300-80-AEON,0
(2366),0
THANK,0
YOU,0
FOR,0
YOUR,0
PATRONAGE,0
PLEASE,0
COME,0
AGAIN,0
PASARAYA,company
JALAL,company
SDN,company
BHD,company
396125-H,0
10-18,address
JLN,address
KEBUDAYAAN,address
16,address
TMN,address
U,address
81300,address
JOHOR,address
BAHRU.,address
TEL:07-5208680,0
FAX:07-5208680,0
EMAIL:,0
SALES@SMART-ACC.COM,0
GST,0
ID,0
NO:,0
000902660096,0
TAX,0
INVOICE,0
INVOICE,0
NO,0
DATE,0
:,0
20/04/2018,date
9:01:22,0
PM,0
CASHIER,0
:,0
PJSTAFF5,0
SALES,0
PERSOR,0
:,0
NOT,0
APPLICABLE,0
DESCRIPTION,0
QTY,0
PRICE,0
AMOUNT,0
02353830,0
2,0
3.20,0
6.40,total
SR*,0
WATER/OIL,0
TUMBLER,0
OR,0
JUG,0
BOTTLE,0
5L,0
QTY:,0
2,0
DISCOUNT:,0
0.00,0
TOTAL,0
INCLUSIVE,0
GST:,0
6.40,total
ROUND,0
AMT:,0
0.00,0
TOTAL:,0
6.40,total
CASH,0
RECEIVED,0
:,0
100.00,0
CHANGE,0
:,0
93.60,0
GST,0
SUMMARY,0
AMOUNT(RM),0
TAX(RM),0
SR=6.00%,0
6.04,0
0.36,0
GOODS,0
SOLD,0
ARE,0
NOT,0
RETURNABLE,0
&,0
REFUNDABLE,0
****THANK,0
YOU.,0
PLEASE,0
COME,0
AGAIN.****,0
:,0
01-428985,0
TAX,0
INVOICE,0
DOMINO'S,address
PIZZA,address
GST,0
REF,0
NO,0
:,0
001694261248,0
DOMINO'S,address
PIZZA,address
PERMAS,address
JAYA,address
NO.12,address
 ,0
JALAN,address
PERMAS,address
JAYA,address
10,address
 ,0
BANDAR,address
BARU,address
PERMAS,address
JAYA,address
 ,0
81750,address
MASAI,address
JOHOR,address
CARRY,0
OUT,0
NOW,0
PAY,0
BY:,0
CASH,0
ORDER,0
:,0
7163,0
BY,0
:,0
5533,0
ORDER,0
TIME,0
:,0
17:57:32,0
DATE,0
NAME:,0
MS,0
LEE,0
PICKUP,0
TIME:,0
18:12:32,0
QTY,0
MENU,0
DESO,0
COUPON,0
DISC,0
PRICE,0
1,0
6"HT,0
(KB),0
P50C-PSI,0
15.60,0
8.40,0
15.60,0
TOTAL,0
ITEMS,0
:,0
SUB-TOTAL,0
:,0
15.60,0
COUPON,0
DISCOUNT,0
:,0
8.40,0
GRAND,0
TOTAL,0
:,0
7.20,total
PAYMENT,0
:,0
10.00,0
CHANGE,0
DUE,0
:,0
02.80,0
*6%,0
GST,0
INCLUDED,0
:,0
0.41,0
SUPPORT,0
OUR,0
SMILE,0
CAMPAIGN,0
:,0
),0
DID,0
WE,0
SMILE,0
AT,0
YOU?,0
LET,0
US,0
KNOW,0
AT,0
WWW.DOMINOS.COM.MY/SMILE,0
AND,0
RECEIVE,0
A,0
30%,0
OFF,0
SIDE,0
ITEM,0
E-COUPON,0
UPON,0
SURVEY,0
SUBMISSION,0
SURVEY,0
CODE:,0
CBD271560716357,0
THANK,0
YOU,0
FOR,0
VISITING,0
DOMINO'S.,0
PLEASE,0
COME,0
AGAIN!,0
1,0
-,0
3,0
0,0
0,0
-,0
8,0
8,0
8,0
-,0
3,0
3,0
3,0
WWW.DOMINOS.COM.MY,0
WE,0
ARE,0
COMPLIANT,0
TO,0
THE,0
PDPA,0
2010.,0
VISIT,0
WWW.DOMINOS.COM.MY/TERMS,0
TO,0
VIEW,0
OUR,0
PERSONAL,0
DATA,0
PROTECTION,0
POLICY.,0
OWNED,0
BY,0
DOMMAL,0
FOOD,0
SERVICES,0
SDN,0
BHD,0
CO.,0
NO.,0
419060-A,0
1,0
:,0
27/04/18,date
AEON,address
CO.,company
(M),company
BHD,company
(126926-H),0
3RD,address
FLR,address
 ,0
AEON,address
TAMAN,address
MALURI,address
SC,address
JLN,address
JEJAKA,address
 ,0
TAMAN,address
MALURI,address
CHERAS,address
 ,0
55100,address
KUALA,address
LUMPUR,address
GST,0
ID,0
:,0
002017394688,0
SHOPPING,0
HOURS,0
SUN-THU:1000,0
HRS,0
-,0
2230,0
HRS,0
FRI-SAT:1000,0
HRS,0
-,0
2300,0
HRS,0
VALUED,0
CUSTOMER:,0
1190052101,0
1X,0
000008541987,0
7.00ZR,0
SA,0
MIX,0
PLUM,0
1X,0
000002009131,0
7.50ZR,0
R.GALA,0
APPLE,0
1X,0
000001058621,0
9.85SR,0
FOUR,0
SEAS,0
SEAW,0
1X,0
000001038556,0
16.50SR,0
CHEK,0
HUP,0
2IN1,0
ITEM,0
PROMO,0
@12.99,0
-3.51,0
1X,0
000007634147,0
7.50ZR,0
TOMATO,0
AMOROS,0
1X,0
000007570247,0
12.50ZR,0
FRANCE,0
GREEN,0
KI,0
1X,0
000004291008,0
4.80ZR,0
T.,0
CHERRY,0
HONEY,0
1X,0
000000135412,0
15.90SR,0
SUSHI,0
SET-PTC,0
1X,0
000000381093,0
4.33ZR,0
JAMBU,0
AIR,0
MADU,0
1X,0
000000388658,0
2.50ZR,0
CUT,0
FRUITS,0
1.99,0
1X,0
000000820868,0
8.00ZR,0
ZA,0
M/N,0
BEAUTY,0
1X,0
000000381000,0
4.61ZR,0
CAVANDISH,0
BANAN,0
1X,0
000002003191,0
10.90ZR,0
BLUEBERRY,0
1X,0
000000532075,0
3.90SR,0
EGG,0
KANI,0
MAYO,0
S,0
1X,0
000000512077,0
3.00SR,0
COLESLAW,0
SANDWI,0
1X,0
000008202802,0
7.50SR,0
WANFA,0
DRIED,0
FIS,0
SUB-TOTAL,0
122.78,0
TOTAL,0
SALES,0
INCL,0
GST,0
122.78,0
ROUNDING,0
ADJ,0
0.02,0
TOTAL,0
AFTER,0
ADJ,0
INCL,0
GST,0
122.80,total
CASH,0
200.00,0
ITEM,0
COUNT,0
16,0
CHANGE,0
AMT,0
77.20,0
INVOICE,0
NO:,0
2018040110100050063,0
GST,0
SUMMARY,0
AMOUNT,0
TAX,0
SR,0
@,0
6%,0
50.13,0
3.01,0
ZR,0
@,0
0%,0
69.64,0
0.00,0
TOTAL,0
119.77,0
3.01,0
01/04/2018,date
12:53,0
1010,0
005,0
0050063,0
0306651,0
PJ,0
NUR,0
AYU,0
AEON,address
PERMAS,0
JAYA,0
TEL,0
1-300-80-AEON,0
(2366),0
THANK,0
YOU,0
FOR,0
YOUR,0
PATRONAGE,0
PLEASE,0
COME,0
AGAIN,0
GUARDIAN,company
HEALTH,company
AND,company
BEAUTY,company
SDN,company
BHD,company
JALAN,address
LOKE,address
YEW,address
BENTONG,address
90,address
GROUND,address
FLOOR,address
JALAN,address
BENTONG,address
TEL:09-222,0
6498,0
COMPANY,0
REG,0
#1101083-T,0
GST,0
REG,0
#000899874816,0
RM,0
121093307,0
G,0
BX,0
TISSU,0
4X150,0
6.88,0
S,0
2X,0
6.88,0
121087265,0
HK,0
BX,0
TISS,0
PO4,0
^,0
13.76,0
S,0
121095623,0
GDN,0
CMINT,0
H/WASHP3,0
12.90,0
S,0
121096057,0
GDN,0
KTCH,0
LILY500ML,0
6.90,0
S,0
PWP121096057,0
2.07-,0
SUBTOTAL,0
38.37,total
TOTAL,0
(GST,0
INCL),0
38.37,total
CASH,0
40.35,0
ROUNDING,0
ADJUSTMENTS,0
0.02-,0
CHANGE,0
DUE,0
2.00,0
YOUR,0
SAVINGS,0
FOR,0
TODAY,0
7.53,0
GST,0
-,0
RATE,0
GST,0
EXCL,0
GST,0
AMT,0
S,0
6%,0
36.20,0
2.17,0
^,0
PROMO,0
PRICE,0
ITEMS,0
THANK,0
YOU,0
FOR,0
SHOPPING,0
AT,0
GUARDIAN,company
ALL,0
AMOUNTS,0
ARE,0
IN,0
RM,0
GOODS,0
SOLD,0
ARE,0
NON-REFUNDABLE.,0
DISPENSED,0
MEDICINES,0
SOLD,0
ARE,0
NOT,0
RETURNABLE.,0
ALL,0
EXCHANGES,0
AND,company
RETURNS,0
INCLUDING,0
GUARDIAN,company
BRAND,0
PRODUCTS,0
MUST,0
BE,0
MADE,0
WITHIN,0
7DAYS,0
WITH,0
ORIGINAL,0
RECEIPTS,0
AND,company
PRODUCT,0
IN,0
ORIGINAL,0
CONDITION.,0
ST:8303,0
CTR2,0
ID:3000,0
TAXINV:14072,0
16:58,0
19/05/18,date
^,0
TF,company
VALUE-MART,company
SDN,company
BHD,company
(482123-U),0
BENTONG-2,0
GST,0
REG,0
NO,0
000184401920,0
JALAN,address
TRAS,address
BATU,address
1,address
28700,address
BENTONG,address
PAHANG,address
DARUL,address
MAKMUR.,address
TEL,0
:,0
09-2201388,0
TAX,0
INVOICE,0
:,0
19/05/18,date
CASHIER,0
:,0
21:17:14,0
KCA,0
TOILET,0
ROLL,0
3PLY,0
10R,0
9555227800168,0
12.50*2,0
25.00,0
SUPER,0
CRWC,0
36G*15,0
HAZELNUT,0
9555037203555,0
13.90*1,0
13.90,0
SUPER,0
CRWC,0
40G*15,0
CLASSIC,0
8888240000897,0
13.90*1,0
13.90,0
ITEM:,0
TOTAL,0
WITH,0
GST,0
@,0
6%,0
52.80,total
QTY:,0
4,0
ROUNDING,0
0.00,0
TOTAL,0
52.80,total
TENDER,0
VISA,0
6258,0
APP:,0
518361,0
52.80,total
CHANGE,0
0.00,0
GST,0
ANALYSIS,0
GOODS,0
TAX,0
AMOUNT,0
S,0
=,0
6%,0
49.80,0
3.00,0
Z,0
=,0
0%,0
0.00,0
0.00,0
THANK,0
YOU,0
.,0
SEE,0
YOU,0
AGAIN,0
!!,0
PLEASE,0
RETAIN,0
RECEIPT,0
IN,0
CASE,0
OF,0
GOODS,0
EXCHANGE,0
WITHIN,0
7,0
DAYS,0
OF,0
PURCHASE,0
EXCEPT,0
PERISHABLE,0
 ,0
FROZEN,0
&,0
CHILLED,0
ITEMS.,0
NO,0
REFUND,0
IS,0
ALLOWED.,0
BTB09201805190274,0
BT2_NINA,0
ROJINA,0
S,0
S,0
S,0
3,0
0.00,0
3180404,0
*,0
*,0
*,0
*,0
*,0
*,0
THANK,0
YOU,0
*,0
*,0
*,0
*,0
*,0
*,0
=====,0
PLEASE,0
VISIT,0
US,0
AGAIN,0
=====,0
GOODS,0
SOLD,0
ARE,0
NOT,0
REFUNDABLE,0
RETURNABLE,0
Or,0
EXCHANGEABLE,0
CHECKERS,company
HYPERMARKET,company
SDN,company
BHD,company
(JALAN,company
KLANG,address
LAMA),company
LOT,address
2942,address
&,address
2945,address
 ,0
JLN,address
SERI,address
SENTOSA,address
8,address
 ,0
SERI,address
SENTOSA,address
 ,0
OFF,address
JLN,address
KLANG,address
LAMA,address
 ,0
58000,address
KUALA,address
LUMPUR.,address
COMPANY,0
NO:,0
564429-W,0
GST,0
NO:,0
002013487104,0
TEL,0
:,0
03,0
-,0
7781,0
8333,0
DATE/TIME,0
:,0
20180428/191204,0
CASHIER,0
:,0
AZIZAH,0
CNTR/MCH,0
NO,0
SHIFT,0
NO,0
:,0
3,0
INVOICE,0
NO.,0
****,0
OFFICIAL,0
RECEIPT,0
****,0
1),0
SAJI,0
MINYAK,0
MASAK,0
-,0
5KG(Z),0
(BTL),0
1,0
@,0
22.90,0
-,0
(13%=,0
19.99,0
TOTAL,0
19.99,0
ROUNDING,0
ADJ,0
0.01,0
ROUNDING,0
20.00,total
GST,0
INCLUDED,0
0.00,0
CASH,0
20.00,total
CHANGE,0
0.00,0
TOTAL,0
LOADING,0
CHARGES,0
0.00,0
NO,0
OF,0
ITEM(S),0
:,0
1,0
GST,0
SUMMARY,0
AMOUNT(RM),0
TAX(RM),0
ZRL@0%(Z),0
19.99,0
0.00,0
:,0
CHJKL/222,0
:,0
222221980,0
2.91),0
=,0
3180404,0
BERRY'S,company
CAKE,company
HOUSE,company
(CO,0
NO.,0
315481-T),0
GST,0
NO.,0
001287233536,0
NO.1,address
 ,0
JLN,address
PUTERI,address
1/6,address
 ,0
BANDAR,address
PUTERI,address
 ,0
47100,address
PUCHONG,address
 ,0
SELANGOR,address
OUTLET:03-80626265,0
CARELINE:03-56381988,0
18/04/2018,date
5:18:08,0
P,0
SESSION:11444,0
USER:1,0
TAX,0
INVOICE,0
NO:14551,0
POS:2,0
DESC,0
&,0
CODE,0
QTY,0
PRICE,0
AMOUNT,0
00014960,0
RAISIN,0
ALMOND,0
BREAD,0
1.00,0
4.55,0
4.55,0
00002493,0
CHEESE,0
ROLL,0
(4),0
1.00,0
3.90,0
3.90,0
00002479,0
BUTTER,0
ROLL,0
(4),0
1.00,0
2.80,0
2.80,0
TOTAL,0
INCLUSIVE,0
OF,0
TAX,0
11.25,total
ROUNDING,0
ADJUSTMENT,0
0.00,0
SUBTOTAL,0
11.25,total
RINGGIT,0
M'SIA,0
PAYMENT,0
-20.00,0
CHANGE,0
8.75,0
ITEM,0
COUNT,0
3,0
ITEM,0
TOTAL,0
3,0
GST,0
SUMMARY,0
AMOUNT,0
GST,0
GST,0
0%,0
*,0
0.00,0
0.00,0
GST,0
6%,0
10.61,0
0.64,0
RECEIPT/TRX,0
NO,0
14551/1582555,0
ALL,0
BERRY'S,company
PRODUCTS,0
ARE,0
AVAILABLE,0
AT,0
BERRY'S,company
OUTLET,0
ONLY.,0
CUSTOMERSERVICE@BERRYS.COM.MY,0
WWW.BERRYS.COM.MY,0
20.00,0
3180404,0
WESTERN,company
EASTERN,company
STATIONERY,company
SDN.,company
BHD,company
CO,0
REG,0
NO,0
:,0
210038-K,0
GST,0
ID,0
:,0
000517095424,0
42-46,address
 ,0
JLN,address
SULTAN,address
AZLAN,address
SHAH,address
51200,address
KUALA,address
LUMPUR,address
TEL,0
:,0
03-4043,0
7678,0
TAX,0
INVOICE,0
REG,0
30-04-2018,date
15:57,0
C01,0
KL,0
001,0
038354,0
B/W,0
P.S,0
A4/A3,0
S,0
RM1.38,0
1,0
NO,0
GST,0
TA,0
AMT,0
RM1.30,0
GST,0
6%,0
RM0.08,0
TOTAL,0
RM1.38,0
ROUNDING,0
RM0.02,0
CASH,0
RM1.40,0
TAX,0
INVOICE,0
OF,0
GST,0
GOODS,0
SOLD,0
ARE,0
NOT,0
RETURNABLE,0
3180404,0
WESTERN,company
EASTERN,company
ST,company
TIONERY,company
SDN.,company
BHD,company
CO,0
REG,0
NO,0
:,0
210038-K,0
GST,0
ID,0
:,0
000517095424,0
42-46,address
 ,0
JLN,address
SULTAN,address
AZLAN,address
SHAH,address
51200,address
KUALA,address
LUMPUR,address
TEL,0
:,0
03-4043,0
7678,0
TAX,0
INVOICE,0
REG,0
16-04-2018,date
14:51,0
C01,0
KL,0
001,0
037846,0
CLR,0
P.S,0
A4/A3,0
S,0
RM5.00,total
1,0
NO,0
GST,0
TA,0
AMT,0
RM4.72,0
GST,0
6%,0
RM0.28,0
TOTAL,0
RM5.00,total
CASH,0
RM5.00,total
TAX,0
INVOICE,0
OF,0
GST,0
GOODS,0
SOLD,0
ARE,0
NOT,0
RETURNABLE,0
3180404,0
GHEE,company
HIANG,company
GH,company
DISTRIBUTOR,company
&,company
MARKETING,company
SDN,company
BHD,company
(1097826-H),0
95,address
 ,0
BEACH,address
ROAD,address
 ,0
10300,address
PENANG.,address
10400,address
PENANG.,address
TEL:,0
04-262,0
0635,0
GST,0
REG.NO.,0
:,0
001315377152,0
TAX,0
INVOICE,0
INVOICE,0
NO,0
:,0
095_01/03124,0
DATE,0
:,0
13/04/2018,date
#1,0
2:26,0
PM,0
CASHIER,0
:,0
SOON,0
WAH,0
PRN,0
ON,0
:,0
13/04/2018,date
2:53,0
PM,0
QTY,0
ITEM,0
RM,0
***,0
RETAIL/TAKEAWAY,0
***,0
2,0
TAU,0
SAR,0
PNEAH,0
(S),0
24PCS,0
@12.50,0
25.00,total
SR,0
2,0
SUBTOTAL,0
25.00,total
NET,0
TOTAL,0
25.,0
0,0
C,0
50.00,0
C.,0
25.00,total
*,0
TAX,0
SUMMARY,0
AM,0
NT,0
TAX,0
SR:INCLUSIVE,0
OF,0
GST,0
@6%,0
23.58,0
1.42,0
THANK,0
YOU,0
 ,0
PLEASE,0
COME,0
AGAIN,0
GOODS,0
COLD,0
ARE,0
NON,0
REFUNDABLE,0
GE,0
3/04,0
018,0
2:53,0
PM,0
***,0
3180404,0
MENTAI,company
INITIAL,company
SDN,company
BHD,company
(1206674-T),0
SUSHI,0
MENTAI,company
PLAZA,address
DANAU,address
NO.37-1,address
 ,0
PLAZA,address
DANAU,address
DESA,address
2,address
 ,0
JALAN,address
109F,address
 ,0
TAMAN,address
DANAU,address
DESA,address
 ,0
58100,address
KUALA,address
LUMPUR.,address
(GST,0
REG.,0
NO,0
:,0
000435761152),0
TAX,0
INVOICE,0
TABLE,0
12,0
ORDER#:,0
152842,0
BILL#:,0
V031-,0
551345,0
PAX(S):,0
0,0
DATE,0
:,0
21-04-2018,date
20:40:32,0
CASHIER:,0
KHONG,0
DESCRIPTION,0
QTY,0
U.PRICE,0
TOTAL,0
TAX,0
GREEN,0
TEA,0
2,address
X,0
1.00,0
2.00,0
SR,0
SHIRO,0
RAMEN,0
1,0
X,0
12.80,0
12.80,0
SR,0
SUSHI,0
1.30,0
10,0
X,0
1.80,0
18.00,0
SR,0
SUSHI,0
2.80,0
1,0
X,0
2.80,0
2.80,0
SR,0
TOTAL,0
(EXCLUDING,0
GST):,0
35.60,0
SERV.,0
CHARGE,0
(10%):,0
3.56,0
GST,0
PAYABLE:,0
2.36,0
TOTAL,0
(INCLUSIVE,0
OF,0
GST):,0
41.52,0
ROUNDING,0
ADJ:,0
-0.02,0
TOTAL:,0
41.50,total
CLOSED:,0
;201601897,0
21-04-2018,date
21:09:20,0
SERVER:,0
KHONG,0
VISA,0
41.50,total
GST,0
SUMMARY,0
AMOUNT(RM),0
TAX(RM),0
SR,0
(@,0
6%),0
39.16,0
2.36,0
(GUEST,0
SIGNATURE),0
THANK,0
YOU!!!,0
PLEASE,0
COME,0
AGAIN!!!,0
POWERED,0
BY,0
WWW.SISPOS.COM.MY,0
3180502,0
THE,company
ROTI,company
MAN,company
BAKERY,company
000965911·P,0
117,address
 ,0
JALAN,address
RADIN,address
BAGUS,address
 ,0
SRI,address
PETALING,address
TEL:03-9054,0
3785,0
GST,0
000292065280,0
MC,0
#01,0
REG,0
C01,0
04-05-2018,date
16:07,0
456277,0
BACON,0
RM4.90,0
S,0
WALNUT,0
RAISIN,0
RM8.60,0
S,0
DARK,0
RYE,0
BUN,0
RM6.90,0
S,0
3,0
NO,0
SUBTOTAL,0
RM20.40,total
CASH,0
RM20.40,total
TAX,0
INVOICE,0
NO.,0
223894,0
THANK,0
YOU,0
PLEASE,0
COME,0
AGAIN,0
PRICE,0
INCLSIVE,0
6%,0
GST,0
WELCOME,0
TO,0
THE,0
FAMILY,0
FAMILYMART,0
HAXINCONE,company
RESOURCES,company
SDN,company
BHD,company
(383322-D),0
16A,address
 ,0
JALAN,address
ASTAKA,address
U8/83,address
 ,0
BUKIT,address
JELUTONG,address
40150,address
SHAH,address
ALAN,address
 ,0
SELANGOR,address
D.E.,address
GST,0
ID:,0
000468594688,0
#0020,0
THE,0
SUNNIT,0
USJ,0
TAX,0
INVOICE,0
20/04/2018,date
19:15,0
#1000000163,0
POS:,0
02,0
STAFF:,0
ZUHAIRAWATI,0
DESC,0
AMT(RM),0
SPRITZER,0
M/WATER,0
1.51,0
EA,0
3.70,total
S,0
TOTAL,0
3.70,total
CASH,0
-10.00,0
CHANGE,0
6.30,0
#,0
ITEMS,0
SOLD,0
1,0
TAX,0
CODE,0
ANT(RM),0
GST(RM),0
S,0
6%,0
3.49,0
0.21,0
THANK,0
YOU,0
&,0
PLEASE,0
COME,0
AGAIN,0
***,0
BE,0
A,0
PART,0
OF,0
OUR,0
FAMILY,0
TODAY!,0
FACEBOOK:,0
FAMILYHARTMY,0
WWW.FAMILYMART.COM.MY,0
*,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
6,0
3,0
*,0
WELCOME,0
TO,0
THE,0
FAMILY,0
FAMILYMART,company
MAXINCOME,0
RESOURCES,0
SDN,0
BHD,0
(383322-D),0
NO,address
16A,address
 ,0
JALAN,address
ASTAKA,address
U8/83,address
 ,0
BUKIT,address
JELUTONG.,address
40150,address
SHAH,address
ALAM,address
 ,0
SELANGOR,address
 ,0
D.E.,address
GST,0
ID,0
:,0
000468594688,0
#0023,0
KLIA2,0
ARRIVAL,0
TEL,0
NO:,0
-,0
TAX,0
INVOICE,0
16/04/2018,date
16:28,0
#002348863,0
POS:,0
04,0
CSH:,0
00023122,0
STAFF:,0
REKHA,0
DESC,0
AMT,0
(RM),0
MARLBOROMEGAICEBLSTBOX,0
17.00SR,0
ALLADDIN,0
SILK,0
LOGO,0
2.58,0
1.80SR,0
SUB,0
TOTAL,0
(INC,0
GST),0
18.80,total
TOTAL,0
18.80,total
CASH,0
50.00,0
CHANGE,0
31.20,0
#,0
ITEMS,0
SOLD,0
2,0
TAX,0
CODE,0
AMT(RM),0
TAX(RM),0
6%),0
17.74,0
1.06,0
NK,0
YOU,0
&,0
PLEASE,0
COME,0
AGAIN,0
***,0
BE,0
A,0
PART,0
OF,0
OUR,0
FAMILY,0
TODAY!,0
FACEBOOK,0
:,0
FAMILYMARTMY,0
WW.FAMILYMART.COM.MY,0
CITY,0
MILK,0
R&C,company
VENTURE,company
SDN,company
BHD,company
(1191015-W),0
LOT-18A-2,address
 ,0
BERJAYA,address
TIMES,address
SQUARE,address
 ,0
KUALA,address
LUMPUR.,address
(GST,0
NO:,0
001557721088),0
TAX,0
INVOICE,0
ORDER,0
#:139358,0
INV,0
NO.:,0
539319,0
DATE,0
:,0
19-04-2018,date
13:43:54,0
CASHIER:,0
CITY,0
MILK,0
CASHIER,0
DESCRIPTION,0
QTY,0
U.PRICE,0
TOTAL,0
TAX,0
BANANA,0
MILKSHAKE(R),0
1,0
X,0
9.50,total
9.50,total
SR,0
TOTAL,0
QTY:,0
1,0
TOTAL,0
(EXCLUDING,0
GST):,0
8.96,0
GST,0
PAYABLE,0
(6%):,0
0.54,0
TOTAL,0
(INCLUSIVE,0
OF,0
GST):,0
9.50,total
TOTAL:,0
9.50,total
CASH,0
:,0
10.50,0
CHANGE,0
:,0
1.00,0
GST,0
SUMMARY,0
AMOUNT(RM),0
TAX(RM),0
SR,0
(@,0
6%),0
8.96,0
0.54,0
****,0
THANK,0
YOU,0
****,0
PLEASE,0
COME,0
AGAIN,0
SIMPLIFIED,0
TAX,0
INVOICE,0
AA,0
PHARMACY,0
SUBANG,address
HEALTHCARE,company
SDN,company
1118258-K,0
GST,0
NO:,0
001536708608,0
B-8,address
 ,0
JALAN,address
SS15/4D,address
 ,0
47500,address
SUBANG,address
JAYA,address
 ,0
SELANGOR,address
TEL:,0
03-56127718,0
CASH,0
RECEIPT,0
#:,0
CS00251915,0
DATE:,0
29/10/2017,date
SALESPERSON,0
:,0
C3,0
TIME:,0
20:18:00,0
CASHIER,0
:,0
C3,0
ITEM,0
QTY,0
U/P,0
AMOUNT,0
(GST),0
(GST),0
030249,0
1,0
14.90,0
14.90,0
S,0
(BOX,0
100S),0
SUPER,0
SAFE,0
POWDER,0
FREE,0
NITRIL,0
03022,0
1,0
14.00,0
14.00,0
S,0
(S,0
SIZE),0
SUPER,0
SAFE,0
LATEX,0
GLOVE,0
POWDER,0
F,0
TOTAL,0
QUANTITY,0
2,0
SUB-TOTAL,0
27.27,0
DISC,0
0.00,0
GST,0
1.64,0
ROUNDING,0
-0.01,0
TOTAL,0
28.90,total
CASH,0
28.90,total
CHANGE,0
0.00,0
GOODS,0
SOLD,0
ARE,0
NOT,0
RETURNABLE,0
 ,0
THANK,0
YOU.,0
S=STANDARD,0
RATED,0
 ,0
Z=ZERO,0
RATED,0
GST,0
SUMMARY,0
CODE,0
AMOUNT,0
%,0
TAX/AMT,0
SR,0
27.27,0
6,0
1.64,0
TAX,0
TOTAL:,0
1.64,0
BHD,company
DIGI,company
TELECOMMUNICATIONS,company
SDN,company
BHD,company
(201283-M),0
LOT,address
LG,address
315,address
 ,0
1-UTAMA,address
SHOPPING,address
CENTRE,address
 ,0
LEBUH,address
BANDAR,address
UTAMA-BANDAR,address
UTAMA,address
 ,0
PETALING,address
JAYA,address
 ,0
47800,address
SELANGOR,address
TAX,0
INVOICE,0
GST,0
REG,0
NUMBER:,0
001211957248,0
13/10/2017,date
12:35,0
POS,0
LOGIN,0
ID:,0
DMGR34013,0
STORE,0
NAME:,0
DS001-BP009,0
OSCAR,0
COLOUR,0
LAB,0
&,0
TELECOMMUNICATION,0
SDN.,0
BHD.,0
(523847-W),0
BILL,0
PAYMENT,0
PAID,0
AMOUNT,0
234.40,total
SUB,0
TOTAL,0
AMOUNT,0
234.40,total
TOTAL,0
AMOUNT,0
234.40,total
CREDIT,0
CARD,0
234.40,total
CREDIT,0
CARD,0
NO.:XXXX,0
XXXX,0
XXXX,0
6974,0
TOTAL,0
AMOUNT,0
COLLECTED,0
234.40,total
CUSTOMER,0
NAME:,0
LIM,0
RUEY,0
CHYI,0
MOBILE,0
NO.:,0
60143149319,0
ACCOUNT,0
NO.:,0
1000004587104,0
CUSTOMER,0
COPY,0
THANK,0
YOU,0
HAVE,0
A,0
NICE,0
DAY,0
34013001929120171013,0
TAX,0
INVOICE,0
KHIAM,company
AIK,company
CHAN,company
SDN,company
BHD,company
(88842-H),0
NO.,address
76,address
 ,0
JALAN,address
SS15/4B,address
 ,0
47500,address
SUBANG,address
JAYA,address
