text,intent
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
25/08/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
25/08/2017 ,date
3 ,address
3 ,address
3 ,address
3 ,address
36.36 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
28/08/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
28/08/2017 ,date
3 ,address
3 ,address
3 ,address
41.44 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
24/08/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
24/08/2017 ,date
3 ,address
3 ,address
39.78 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
21/08/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
21/08/2017 ,date
3 ,address
73.55 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
19/08/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
19/08/2017 ,date
3 ,address
3 ,address
3 ,address
50.60 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
17/08/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
17/08/2017 ,date
3 ,address
3 ,address
7.97 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
06/08/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
06/08/2017 ,date
68.41 ,total
MAKASSAR ,company
FRESH ,company
MARKET ,company
GROUND ,address
FLOOR ,address
NO. ,address
4 ,address
& ,address
6 ,address
JALAN ,address
SS15/4B ,address
47500 ,address
SUBANG ,address
JAYA ,address
SELANGOR. ,address
05-AUG-2017 ,date
RM40.00 ,total
RM40.00 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
05/08/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
05/08/2017 ,date
3 ,address
19.31 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
03/08/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
03/08/2017 ,date
3 ,address
3 ,address
3 ,address
3 ,address
51.88 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
05/09/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
05/09/2017 ,date
3 ,address
54.15 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
03/09/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
03/09/2017 ,date
3 ,address
3 ,address
3 ,address
3 ,address
29.59 ,total
29.59 ,total
29.59 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
30/09/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
30/09/2017 ,date
26.80 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
29/09/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
29/09/2017 ,date
3 ,address
3 ,address
3 ,address
-1.73 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
28/09/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
28/09/2017 ,date
48.04 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
25/09/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
25/09/2017 ,date
3 ,address
3 ,address
3 ,address
3 ,address
36.55 ,total
PINGHWAI ,company
TRADING ,company
SDN ,company
BHD ,company
NO.2 ,address
JALAN ,address
METRO ,address
PERDANA ,address
TIMUR ,address
11 ,address
KEPONG ,address
ENTERPRENUERS ,address
PARK ,address
OFF ,address
JALAN ,address
KEPONG ,address
52100 ,address
KUALA ,address
LUMPUR. ,address
23/09/2017 ,date
1 ,total
007.50 ,total
1 ,total
007.50 ,total
1 ,total
007.50 ,total
1 ,total
007.50 ,total
1 ,total
1 ,total
007.50 ,total
1 ,total
007.50 ,total
PINGHWAI ,company
TRADING ,company
SDN ,company
BHD ,company
NO.2 ,address
JALAN ,address
METRO ,address
PERDANA ,address
TIMUR ,address
11 ,address
KEPONG ,address
ENTERPRENUERS ,address
PARK ,address
OFF ,address
JALAN ,address
KEPONG ,address
52100 ,address
KUALA ,address
LUMPUR. ,address
30/09/2017 ,date
616.60 ,total
616.60 ,total
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
19/09/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
19/09/2017 ,date
3 ,address
3 ,address
22.58 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
18/09/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
18/09/2017 ,date
5.90 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
17/09/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
17/09/2017 ,date
3 ,address
40.18 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
16/09/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
16/09/2017 ,date
3.21 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
11/09/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
11/09/2017 ,date
3 ,address
3 ,address
3 ,address
3 ,address
65.50 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
08/09/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
08/09/2017 ,date
3 ,address
3 ,address
3 ,address
23.20 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
30/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
30/10/2017 ,date
3 ,address
3 ,address
3 ,address
3 ,address
3 ,address
3 ,address
62.60 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
20/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
20/10/2017 ,date
3 ,address
3 ,address
14.79 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
24/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
24/10/2017 ,date
3 ,address
3 ,address
3 ,address
3 ,address
41.87 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
18/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
18/10/2017 ,date
3 ,address
3 ,address
3 ,address
3 ,address
3 ,address
31.05 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
23/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
23/10/2017 ,date
3 ,address
3 ,address
39.87 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
29/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
29/10/2017 ,date
3 ,address
3 ,address
58.86 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
25/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
25/10/2017 ,date
3 ,address
3 ,address
3 ,address
3 ,address
35.01 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
22/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
22/10/2017 ,date
3 ,address
3 ,address
3 ,address
3 ,address
34.21 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
19/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
19/10/2017 ,date
3 ,address
3 ,address
68.63 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
17/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
17/10/2017 ,date
3 ,address
3 ,address
3 ,address
110.46 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
15/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
15/10/2017 ,date
3 ,address
3 ,address
3 ,address
23.56 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
14/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
14/10/2017 ,date
3 ,address
3 ,address
3 ,address
3 ,address
33.80 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
12/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
12/10/2017 ,date
59.54 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
10/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
10/10/2017 ,date
3 ,address
3 ,address
3 ,address
3 ,address
3 ,address
27.20 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
09/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
09/10/2017 ,date
3 ,address
3 ,address
3 ,address
3 ,address
3 ,address
60.24 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
08/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
08/10/2017 ,date
46.06 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
05/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
05/10/2017 ,date
51.42 ,total
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
01/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
01/10/2017 ,date
31.32 ,total
3 ,address
GARDENIA ,company
BAKERIES ,company
(KL) ,company
SDN ,company
BHD ,company
LOT ,address
3 ,address
JALAN ,address
PELABUR ,address
23/1 ,address
40300 ,address
SHAH ,address
ALAM ,address
SELANGOR. ,address
26/10/2017 ,date
SDN ,company
BHD ,company
JALAN ,address
26/10/2017 ,date
54.19 ,total
3 ,address
3 ,address
3 ,address
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851 ,address
-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
RM ,total
8.60 ,total
RM ,total
RM ,total
06-04-16 ,date
RM ,total
MR. ,company
D.I.Y. ,company
(KUCHAI) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
RM ,total
3.30 ,total
RM ,total
3.30 ,total
17-04-16 ,date
3.30 ,total
3.30 ,total
RM ,total
MR. ,company
D.I.Y. ,company
(KUCHAI) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
6 ,address
RM ,total
22.90 ,total
RM ,total
RM ,total
17-04-16 ,date
RM ,total
99 ,company
SPEED ,company
MART ,company
S/B ,company
LOT ,address
P.T. ,address
2811 ,address
JALAN ,address
ANGSA ,address
TAMAN ,address
BERKELEY ,address
41150 ,address
KLANG ,address
SELANGOR ,address
1320-TMN ,address
BATU ,address
14-12-16 ,date
61.65 ,total
61.65 ,total
COSWAY ,address
(M) ,company
SDN ,company
BHD ,company
2ND ,address
FLOOR ,address
WISMA ,address
COSWAY ,address
JALAN ,address
RAJA ,address
CHULAN ,address
50200 ,address
KUALA ,address
LUMPUR ,address
MALAYSIA. ,address
FLOOR ,address
RM111.90 ,total
HAI-O ,company
RAYA ,company
BHD ,company
LOT ,address
11995 ,address
BATU ,address
2 ,address
JALAN ,address
KAPAR ,address
41400 ,address
KLANG ,address
SELANGOR ,address
15/12/2016 ,date
47.70 ,total
47.70 ,total
47.70 ,total
2 ,address
15/12/2016 ,date
47.70 ,total
GREEN ,company
LANE ,company
PHARMACY ,company
SDN ,company
BHD ,company
33 ,address
JLN ,address
BANGAU ,address
1 ,address
KEPONG ,address
BARU ,address
52100 ,address
KEPONG ,address
KL ,address
180.10 ,total
180.10 ,total
180.10 ,total
12/13/2016 ,date
99 ,company
SPEED ,company
MART ,company
S/B ,company
LOT ,address
P.T. ,address
2811 ,address
JALAN ,address
ANGSA ,address
TAMAN ,address
BERKELEY ,address
41150 ,address
KLANG ,address
SELANGOR ,address
1558-TMN ,address
PUSAT ,address
KEPONG ,address
21-11-16 ,date
31.80 ,total
99 ,company
SPEED ,company
MART ,company
S/B ,company
LOT ,address
P.T. ,address
2811 ,address
JALAN ,address
ANGSA ,address
TAMAN ,address
BERKELEY ,address
41150 ,address
KLANG ,address
SELANGOR ,address
1558-TMN ,address
PUSAT ,address
KEPONG ,address
05-12-16 ,date
15.90 ,total
GUARDIAN ,company
HEALTH ,company
AND ,company
BEAUTY ,company
SDN ,company
BHD ,company
FIRST ,address
WORLD ,address
LOT ,address
F/L2A.4 ,address
LEVEL ,address
2A ,address
FIRST ,address
WORLD ,address
PLAZA ,address
FIRST ,address
WORLD ,address
2.56 ,total
2.56 ,total
GUARDIAN ,company
AND ,company
GUARDIAN ,company
AND ,company
11/02/16 ,date
99 ,company
SPEED ,company
MART ,company
S/B ,company
LOT ,address
P.T. ,address
33198 ,address
BATU ,address
4 ,address
JALAN ,address
KAPAR ,address
MUKIM ,address
KAPAR ,address
42100 ,address
KLANG ,address
SELANGOR ,address
1320-TMN ,address
BATU ,address
03-02-16 ,date
82.80 ,total
82.80 ,total
82.80 ,total
CHEF ,company
LEE ,company
SDN ,company
BHD ,company
LG226 ,address
LGF ,address
1 ,address
UTAMA ,address
SHOPPING ,address
CENTRE ,address
LEBUH ,address
BANDAR ,address
UTAMA ,address
47800 ,address
PETALING ,address
JAYA. ,address
13-02-2016 ,date
RM96.20 ,total
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
RM ,total
21.00 ,total
RM ,total
21.00 ,total
RM ,total
25-01-16 ,date
MR. ,company
D.I.Y. ,company
(KUCHAI) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
RM ,total
57.40 ,total
RM ,total
RM ,total
RM ,total
24-01-16 ,date
99 ,company
SPEED ,company
MART ,company
S/B ,company
LOT ,address
P.T. ,address
33198 ,address
BATU ,address
4 ,address
JALAN ,address
KAPAR ,address
MUKIM ,address
KAPAR ,address
42100 ,address
KLANG ,address
SELANGOR ,address
1181-TMN ,address
SRI ,address
SINAR ,address
24-01-16 ,date
13.60 ,total
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
RM ,total
64.70 ,total
RM ,total
RM ,total
RM ,total
08-01-16 ,date
GOLDEN ,company
ARCHES ,company
RESTAURANTS ,company
SDN ,company
BHD ,company
LEVEL ,address
6 ,address
BANGUNAN ,address
TH ,address
DAMANSARA ,address
UPTOWN3 ,address
NO.3 ,address
JALAN ,address
SS21/39 ,address
47400 ,address
PETALING ,address
JAYA ,address
SELANGOR ,address
24/07/2016 ,date
28.20 ,total
28.20 ,total
99 ,company
SPEED ,company
MART ,company
S/B ,company
LOT ,address
P.T. ,address
33198 ,address
BATU ,address
4 ,address
JALAN ,address
KAPAR ,address
MUKIM ,address
KAPAR ,address
42100 ,address
KLANG ,address
SELANGOR ,address
1558-TMN ,address
PUSAT ,address
KEPONG ,address
30-06-16 ,date
27.30 ,total
27.30 ,total
YAM ,company
FRESH ,company
NO.145G ,address
JALAN ,address
RIMBUNAN ,address
RAYA ,address
1 ,address
LAMAN ,address
RIMBUNAN ,address
KEPONG ,address
52100 ,address
KUALA ,address
LUMPUR ,address
2016-07-31 ,date
YAM ,company
FRESH ,company
1 ,address
RM8.35 ,total
FRESH ,company
FOUR ,company
QUARTERS ,company
SDN ,company
BHD ,company
NO.128G ,address
JLN ,address
SS21/35 ,address
DAMANSARA ,address
UTAMA ,address
PETALING ,address
JAYA ,address
47400 ,address
SELANGOR ,address
06/07/16 ,date
43.90 ,total
43.90 ,total
06/07/16 ,date
ECOSWAY.COM ,company
SDN ,company
BHD ,company
2ND ,address
FLOOR ,address
WISMA ,address
COSWAY ,address
JALAN ,address
RAJA ,address
CHULAN ,address
50200 ,address
KUALA ,address
LUMPUR ,address
MALAYSIA. ,address
RM78.30 ,total
29/07/2016 ,date
99 ,company
SPEED ,company
MART ,company
S/B ,company
LOT ,address
P.T. ,address
33198 ,address
BATU ,address
4 ,address
JALAN ,address
KAPAR ,address
MUKIM ,address
KAPAR ,address
42100 ,address
KLANG ,address
SELANGOR ,address
1174-PERMATA ,address
MAGNA ,address
04-06-16 ,date
2.10 ,total
MR. ,company
D.I.Y. ,company
(KUCHAI) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
RM ,total
13.30 ,total
RM ,total
13.30 ,total
RM ,total
07-06-16 ,date
SIN ,company
THYE ,company
& ,company
COMPANY ,company
NO.54 ,address
BATU ,address
5 ,address
JALAN ,address
IPOH ,address
KG.BATU ,address
51200 ,address
KUALA ,address
LUMPUR ,address
28/02/2016 ,date
110.00 ,total
110.00 ,total
MR. ,company
D.I.Y. ,company
(KUCHAI) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
12.50 ,total
RM ,total
12.50 ,total
RM ,total
RM ,total
RM ,total
22-04-16 ,date
12.50 ,total
NADEJE ,company
PLATINUM ,company
SDN ,company
BHD ,company
GND ,address
FLR ,address
ONE ,address
UTAMA ,address
SHOPPING ,address
CENTRE ,address
NO.1 ,address
LEBUH ,address
BANDAR ,address
UTAMA ,address
47800 ,address
PETALING ,address
JAYA ,address
SELANGOR. ,address
2016/05/01 ,date
RM51.30 ,total
RM51.30 ,total
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
6 ,address
RM ,total
68.10 ,total
RM ,total
RM ,total
RM ,total
22-04-16 ,date
ANEKA ,company
INTERTRADE ,company
MARKETING ,company
SDN ,company
BHD ,company
LOT ,address
NO2 ,address
JALAN ,address
UTARID ,address
U5/13 ,address
SEKSYEN ,address
U5 ,address
40150 ,address
ALAM ,address
SELANGOR ,address
DARUL ,address
EHSAN ,address
MALAYSIA ,address
19/05/16 ,date
19/05/16 ,date
6.85 ,total
99 ,company
SPEED ,company
MART ,company
S/B ,company
LOT ,address
P.T. ,address
33198 ,address
BATU ,address
4 ,address
JALAN ,address
KAPAR ,address
MUKIM ,address
KAPAR ,address
42100 ,address
KLANG ,address
SELANGOR ,address
1605-TMN ,address
SRI ,address
BINTANG ,address
11-05-16 ,date
BINTANG ,address
4 ,address
177.20 ,total
177.20 ,total
MR. ,company
D.I.Y. ,company
(M) ,company
SDN ,company
BHD ,company
LOT ,address
1851-A ,address
& ,address
1851-B ,address
JALAN ,address
KPB ,address
6 ,address
KAWASAN ,address
PERINDUSTRIAN ,address
BALAKONG ,address
43300 ,address
SERI ,address
KEMBANGAN ,address
SELANGOR ,address
RM ,total
21.50 ,total
RM ,total
RM ,total
RM ,total
22-05-16 ,date
BEST ,company
DENKI ,company
MALAYSIA ,company
LOT ,address
LG ,address
26 ,address
SUBANG ,address
PARADE ,address
NO.5 ,address
JALAN ,address
SS16/1 ,address
47500 ,address
SUBANG ,address
JAYA ,address
SELANGOR ,address
BEST ,company
DENKI ,company
89.00 ,total
89.00 ,total
89.00 ,total
89.00 ,total
01/05/16 ,date
EDEN ,company
IMPRESSION ,company
SDN ,company
BHD ,company
LOT ,address
NO ,address
: ,address
20 ,address
LEVEL ,address
UG1 ,address
PUBLIKA ,address
SOLARIS ,address
DUTAMAS. ,address
NO ,address
1 ,address
JALAN ,address
DUTAMAS ,address
50480 ,address
KL ,address
20/10/2016 ,date
1 ,address
RM9.75 ,total
: ,address
20/10/2016 ,date
UROKO ,company
JAPANESE ,company
CUISINE ,company
SDN ,company
BHD ,company
22A-1 ,address
JALAN ,address
17/54 ,address
SECTION ,address
17 ,address
46400 ,address
PETALING ,address
JAYA ,address
SELANGOR. ,address
14/05/2018 ,date
UROKO ,company
87.10 ,total
NOODLE ,company
HOUSE ,company
FTOF ,company
NOODLE ,company
HOUSE ,company
NO.25 ,address
JALAN ,address
METRO ,address
PERDANA ,address
BARAT ,address
2 ,address
TAMAN ,address
USAHAWAN ,address
KEPONG ,address
KEPONG ,address
UTARA ,address
52100 ,address
KUALA ,address
LUMPUR. ,address
RM31.60 ,total
RM31.60 ,total
RM31.60 ,total
EIGHT ,company
OUNCE ,company
COFFEE ,company
EIGHT ,company
OUNCE ,company
COFFEE ,company
CO. ,company
THE ,address
GARDENS ,address
MALL ,address
F.K06 ,address
FIRST ,address
FLOOR ,address
THE ,address
GARDENS ,address
MALL ,address
